name,braid
12n_338,"[1,-2,1,2,3,3,3,3,2,2,3,3,3]"
12n_339,"[1,2,2,2,2,1,-2,3,-2,-2,1,-3,-3]"
12n_340,"[1,-2,1,2,-3,-3,-3,-3,2,2,3,3,3]"
12n_341,"[1,-2,1,2,3,4,-3,4,3,2,2,3,3,3]"
12n_342,"[1,-2,-2,-1,-1,-2,3,4,2,2,2,-3,4,3]"
12n_343,"[1,-2,1,2,-3,-4,3,-4,-3,2,2,3,3,3]"
12n_344,"[-1,-1,-1,-2,-2,-2,-2,-1,-1,2,2,2]"
12n_345,"[1,1,1,-2,-2,-2,-2,1,1,2,2,2]"
12n_346,"[1,2,2,2,2,1,-2,-3,-2,-2,1,-3,-3]"
12n_347,"[-1,2,-1,-2,-3,-3,-3,-3,-2,-2,3,3,3]"
12n_348,"[1,-2,-3,1,2,-3,-2,-4,-2,-2,3,-4]"
12n_349,"[-1,2,-3,-1,2,-3,-2,-4,-2,-2,3,-4]"
12n_350,"[-1,2,-3,-1,2,-3,-2,4,-2,-2,-3,4]"
12n_351,"[-1,2,-3,-1,2,-3,2,-4,2,2,3,-4]"
12n_352,"[-1,2,3,-4,-1,3,-4,-2,3,-2,3,3]"
12n_353,"[-1,2,-3,4,-1,-3,4,-2,3,-2,-3,-3]"
12n_354,"[-1,2,3,-4,-1,3,-4,2,-3,2,-3,-3]"
12n_355,"[-1,-2,3,-4,-2,-3,-1,2,-3,2,-4,3]"
12n_356,"[-1,2,3,4,-1,-2,-3,4,-3,2,-3,4]"
12n_357,"[-1,2,-3,2,-3,2,-4,1,1,2,-3,2,3,-4]"
12n_358,"[[-1,2,-3,-1,-3,2,-1,2,3,-1,-2,1,-2],[-1,-2,1,-2,3,-2,-1,-4,3,2,-4,-3]]"
12n_359,"[-1,2,-3,-4,5,-1,-2,3,4,-2,3,3,-4,-4,5]"
12n_360,"[-1,2,-3,4,-1,2,3,-4,3,-2,3,4]"
12n_361,"[-1,2,3,2,3,2,-4,1,1,2,-3,2,3,-4]"
12n_362,"[[1,-2,-3,-3,2,-1,2,1,-2,-2,3,-2,1],[-1,-1,-2,-1,3,2,-1,2,2,-4,3,-4]]"
12n_363,"[-1,2,-3,4,-1,2,-3,-2,4,-2,-3,-3]"
12n_364,"[-1,2,3,-1,-2,3,-4,3,-2,3,-2,3,3,4]"
12n_365,"[-1,2,3,-1,-2,3,-4,-3,2,-3,2,-3,-3,4]"
12n_366,"[-1,2,-3,-3,-2,-2,-3,-1,-3,2,-3,-2,-2]"
12n_367,"[-1,2,3,-2,3,2,-4,1,1,-2,-2,3,-2,-4]"
12n_368,"[1,1,1,2,2,3,1,3,1,-2,1,-2,-3]"
12n_369,"[1,2,2,3,1,3,1,-2,-2,-2,1,-2,-3]"
12n_370,"[1,-2,-2,1,2,-3,2,2,1,3,3,-2,-2]"
12n_371,"[1,-2,-3,1,-3,2,2,-1,2,3,2,-1,2]"
12n_372,"[1,1,1,2,2,3,-1,3,-1,2,-1,2,-3]"
12n_373,"[1,2,2,3,-1,3,2,2,1,1,-2,-3,1]"
12n_374,"[1,-2,1,2,3,3,2,2,3,3,2,2,3]"
12n_375,"[1,-2,1,2,3,-2,3,2,2,2,3,-2,3]"
12n_376,"[1,-2,1,2,3,3,-2,-2,3,3,-2,-2,3]"
12n_377,"[1,-2,3,-1,3,-2,-2,1,-2,3,-2,1,-2]"
12n_378,"[-1,2,2,3,-1,3,-1,-2,-2,-2,-1,2,-3]"
12n_379,"[-1,2,-1,-2,3,-2,-2,-3,1,-3,-2,1,-2]"
12n_380,"[1,1,2,2,3,1,-2,-2,-3,-3,-2,1,-2]"
12n_381,"[1,-2,3,4,1,2,4,-3,2,-3,4,3]"
12n_382,"[-1,2,2,-3,1,-3,1,-2,3,4,-2,-3,4,3]"
12n_383,"[1,-2,3,4,1,1,2,-3,2,4,3,-4]"
12n_384,"[-1,2,2,3,1,3,1,2,-3,-4,2,3,-4,3]"
12n_385,"[1,-2,3,1,3,-2,-2,-1,-1,2,3,-2,1]"
12n_386,"[1,2,2,-3,1,1,2,2,3,3,2,1,2]"
12n_387,"[1,2,-3,4,2,-3,4,1,1,2,2,2]"
12n_388,"[1,2,-3,4,2,-3,4,1,1,-2,-2,-2]"
12n_389,"[1,-2,3,-4,-2,3,-4,1,1,2,2,2]"
12n_390,"[-1,2,3,-1,3,2,2,-1,2,-3,-2,1,-2]"
12n_391,"[1,-2,-3,-3,4,-2,-3,1,4,1,-2,-3,-3,-4]"
12n_392,"[-1,2,3,-1,3,-4,-2,3,-4,3,2,2,-3,4]"
12n_393,"[-1,-2,-3,-3,-4,-2,3,1,1,-2,3,-4,3,-2]"
12n_394,"[-1,2,3,-4,-1,3,3,2,-3,2,-3,-4,3,-2]"
12n_395,"[1,-2,3,-4,-2,3,-1,-1,-2,-2,-3,-3,2,-4]"
12n_396,"[-1,2,-3,4,-1,-3,-3,-2,3,-2,3,4,-3,2]"
12n_397,"[-1,2,3,-4,-1,-2,-4,3,-2,3,3,-4]"
12n_398,"[-1,2,3,-4,-1,-2,-4,3,-2,-3,-3,-4]"
12n_399,"[-1,2,-3,4,-1,-2,4,3,-2,-3,-3,4]"
12n_400,"[-1,2,3,-4,-1,2,-4,-3,2,-3,-3,-4]"
12n_401,"[-1,2,-3,4,-1,2,4,-3,2,3,3,4]"
12n_402,"[-1,-1,-1,-2,3,-2,-3,-1,-2,3,-2,-1,-3]"
12n_403,"[[-1,-1,-1,2,-3,-3,-2,1,-2,3,1,2,-1],[-1,-1,-2,-1,3,2,-1,2,-4,3,-2,-4]]"
12n_404,"[1,2,-3,-4,-2,-3,-3,-4,-2,-1,-1,-2,-3,4]"
12n_405,"[1,-2,3,4,1,-2,4,3,-2,3,4,3]"
12n_406,"[1,-2,1,2,3,3,3,4,2,-3,2,4,3,3]"
12n_407,"[1,-2,1,2,3,-2,3,2,-3,2,3,3,3]"
12n_408,"[-1,2,-1,-2,-3,2,-3,-2,3,4,-2,-3,4,4]"
12n_409,"[-1,2,-1,-2,-3,-3,-2,-2,3,3,-2,-2,3]"
12n_410,"[-1,2,2,3,1,1,-2,3,4,-2,-2,-3,4,3]"
12n_411,"[1,-2,-3,-4,3,-4,2,2,-3,2,-3,-1,-1,-2]"
12n_412,"[1,-2,-2,-3,-3,-2,1,2,2,2,-3,-2,-2]"
12n_413,"[1,-2,-3,1,-3,1,2,2,-1,2,-3,-2,1]"
12n_414,"[-1,2,-3,4,-1,-3,2,-3,-2,3,-4,3,-2,4]"
12n_415,"[1,-2,3,1,3,1,-2,1,-2,3,-1,-2,1]"
12n_416,"[1,-2,-2,-3,1,1,2,2,3,1,3,-2,1]"
12n_417,"[-1,2,2,1,1,2,2,2,1,1,2,2]"
12n_418,"[-1,2,3,-1,3,3,2,2,2,3,-2,3,3]"
12n_419,"[1,2,2,1,1,2,2,3,3,-2,1,-2,-3]"
12n_420,"[1,-2,-3,1,1,2,-3,4,-3,2,-3,4]"
12n_421,"[1,-2,-3,4,1,-2,-3,-3,4,-3,-2,4,3,3]"
12n_422,"[1,-2,-3,-4,1,-2,3,3,-4,3,-2,-4,3,3]"
12n_423,"[-1,2,-3,4,-1,-2,-3,-3,4,-3,-2,4,3,3]"
12n_424,"[1,-2,1,2,3,-2,3,-2,-2,3,-2,3,3]"
12n_425,"[-1,-2,3,-1,3,-2,1,-2,3,-1,-2,-1,-2]"
12n_426,"[1,2,3,1,3,2,-1,2,3,1,2,1,2]"
12n_427,"[1,1,-2,-3,1,2,2,3,1,3,-2,1,-2]"
12n_428,"[1,-2,1,2,3,3,3,-2,3,3,-2,3,3]"
12n_429,"[-1,-2,-3,-3,-4,-2,3,1,-4,1,-2,3,-2,-4]"
12n_430,"[1,-2,3,3,-2,-1,-1,2,-3,-4,2,3,-4,-3]"
12n_431,"[-1,2,-3,-3,2,1,1,-2,3,-4,-2,3,-4,3]"
12n_432,"[1,2,-3,-4,-2,-2,-3,-1,-3,-4,-1,-2,-3,4]"
12n_433,"[1,-2,1,2,-3,-4,-2,-4,-3,2,-3,-4,-2,-3]"
12n_434,"[-1,2,-3,-1,-3,2,-3,-4,2,2,3,-4]"
12n_435,"[-1,2,3,-4,-1,-2,3,-2,-2,3,3,-4]"
12n_436,"[-1,2,3,-4,-1,-2,3,-2,-2,-3,-3,-4]"
12n_437,"[1,-2,1,2,3,3,-4,2,-4,2,-3,-3,-4,-3]"
12n_438,"[1,-2,3,3,2,2,2,-1,2,-3,-1,-2,1]"
12n_439,"[-1,-2,-3,1,-3,2,-1,2,-3,1,-2,-1,2]"
12n_440,"[1,-2,3,3,-2,-2,-2,1,-2,-3,1,-2,1]"
12n_441,"[1,1,-2,-3,1,-2,1,2,2,3,3,2,2]"
12n_442,"[1,-2,-3,1,2,-3,-4,-3,2,-3,2,4,4,4]"
12n_443,"[-1,-2,-3,1,-3,2,-1,2,3,1,-2,-1,2]"
12n_444,"[1,-2,3,-4,1,3,1,-2,-3,4,-3,-4]"
12n_445,"[1,-2,3,1,-2,3,-4,3,-2,3,2,4,4,4]"
12n_446,"[1,-2,3,4,1,-2,4,-3,4,-3,4,4]"
12n_447,"[1,-2,3,3,-2,1,-2,-2,-2,-3,1,-2,1]"
12n_448,"[-1,2,-1,2,-3,-3,4,-2,3,-2,3,-2,4,3]"
12n_449,"[-1,2,3,-4,-1,3,-2,3,-4,3,-2,3]"
12n_450,"[1,-2,-3,4,1,1,2,-3,2,4,-3,4]"
12n_451,"[-1,2,-3,-1,2,-3,-2,3,-2,-3,2,-3,-2]"
12n_452,"[-1,2,3,1,3,-2,1,-2,-3,1,2,-1,2]"
12n_453,"[1,2,2,3,3,2,2,3,4,1,1,-2,-3,4]"
12n_454,"[-1,2,-1,-2,3,-2,3,-2,-3,2,-3,-3,-3]"
12n_455,"[-1,2,3,-1,2,2,2,2,3,3,-2,3,-2]"
12n_456,"[-1,-2,-2,-1,-1,-2,3,4,2,2,2,-3,4,3]"
12n_457,"[-1,2,-1,-2,-3,-4,3,-4,-3,-2,-2,3,3,3]"
12n_458,"[1,-2,-3,4,1,-3,1,-2,-3,4,-3,4]"
12n_459,"[1,-2,3,4,1,1,-2,3,-2,4,3,4]"
12n_460,"[-1,2,3,-4,-1,3,-4,-2,3,2,-4,-3]"
12n_461,"[-1,2,3,-4,-1,-2,3,-4,3,-2,3,-4]"
12n_462,"[-1,2,3,4,-1,-2,-3,4,3,-2,3,-4]"
12n_463,"[-1,2,-3,-4,-1,2,3,-4,-3,2,-3,4]"
12n_464,"[1,-2,3,3,2,-1,2,-1,2,2,-3,-2,1]"
12n_465,"[-1,2,-1,2,-3,-3,4,-2,3,3,-2,3,4,3]"
12n_466,"[1,-2,-2,-2,1,-2,-1,2,-1,-2,-2,-2]"
12n_467,"[1,-2,-2,-2,-2,1,1,2,2,2,2,2]"
12n_468,"[1,2,2,2,2,1,1,-2,-2,-2,-2,-2]"
12n_469,"[-1,-2,1,-2,-2,-3,1,-3,-2,3,-2,-1,2]"
12n_470,"[1,-2,-2,-2,-2,3,3,2,2,2,1,-2,3]"
12n_471,"[-1,2,2,2,2,3,3,-2,-2,-2,-1,2,3]"
12n_472,"[1,2,2,2,2,1,1,2,2,2,2,2]"
12n_473,"[1,2,2,2,2,3,3,2,2,2,1,-2,3]"
12n_474,"[1,2,3,3,2,2,2,2,2,3,2,1,-2]"
12n_475,"[1,2,3,3,-2,-2,-2,-2,-2,3,2,1,-2]"
12n_476,"[-1,-2,3,3,2,2,2,2,2,3,-2,-1,2]"
12n_477,"[-1,2,3,4,-3,4,2,2,3,2,3,1,1,2]"
12n_478,"[1,-2,1,2,-3,2,-3,-4,-4,-3,2,4,3,3]"
12n_479,"[-1,2,-3,-4,2,3,-4,3,-2,3,1,4,1,2]"
12n_480,"[-1,2,3,-1,3,-4,-2,3,2,-4,2,-3]"
12n_481,"[-1,2,3,-1,3,-4,3,-2,3,2,-4,-3]"
12n_482,"[[1,-2,-3,1,-3,2,2,-1,-1,2,3,-2,1],[-1,2,-1,2,3,-2,-4,3,-2,3,3,-4]]"
12n_483,"[-1,2,3,3,-2,-2,1,1,-2,-3,2,-1,2]"
12n_484,"[1,-2,-3,-3,2,2,2,1,-2,-3,1,-2,1]"
12n_485,"[1,-2,-3,-3,2,-1,2,-3,1,1,1,-2,1]"
12n_486,"[-1,-2,3,3,2,-1,2,1,-2,-2,3,-2,-1]"
12n_487,"[-1,-2,3,3,2,2,1,1,2,3,-2,-1,2]"
12n_488,"[1,-2,1,2,3,-2,3,2,-3,2,-3,-3,-3]"
12n_489,"[-1,2,2,-3,1,-3,1,2,-3,4,2,-3,4,3]"
12n_490,"[1,-2,-3,-3,-2,1,1,2,-3,-4,3,-4,2,3]"
12n_491,"[1,-2,-3,-4,1,3,-4,-2,3,-2,-3,2,2,-3]"
12n_492,"[-1,-2,3,3,2,2,-1,-1,2,3,-2,-1,2]"
12n_493,"[1,-2,-2,1,1,-2,-2,3,3,-2,1,-2,-3]"
12n_494,"[-1,2,3,-4,-1,2,3,2,-4,2,3,3]"
12n_495,"[1,-2,3,-4,-2,1,1,2,-3,-3,-3,-2,3,-4]"
12n_496,"[1,-2,3,4,1,2,-3,2,4,2,3,3]"
12n_497,"[1,-2,-3,2,-3,-2,4,1,1,-2,-3,2,-3,4]"
12n_498,"[-1,2,-3,4,4,-3,2,1,1,2,-3,-4,2,-3]"
12n_499,"[-1,2,3,-4,-1,3,-4,-2,3,-2,-4,3]"
12n_500,"[1,-2,3,-1,3,-1,-1,-1,2,-3,2,-1,-2]"
12n_501,"[-1,2,-3,-2,3,-2,-3,1,-3,-4,3,1,2,-4]"
12n_502,"[1,2,3,1,3,1,1,1,2,-3,2,1,2]"
12n_503,"[-1,2,3,2,3,2,3,1,3,4,-3,1,2,4]"
12n_504,"[-1,2,3,-4,-1,-4,3,2,3,-4,3,-4]"
12n_505,"[-1,2,-3,-4,-1,-4,-3,2,-3,4,-3,4]"
12n_506,"[-1,2,3,-1,-2,3,-4,3,3,-2,3,-4]"
12n_507,"[-1,2,3,-4,-1,-2,-4,3,-2,-4,3,-4]"
12n_508,"[1,2,2,3,1,3,-2,-2,1,1,-2,-3,1]"
12n_509,"[-1,2,3,-1,3,-4,2,3,2,-4,2,3]"
12n_510,"[-1,2,-3,-1,-3,-4,-2,3,-2,-4,-2,-3]"
12n_511,"[-1,2,2,3,-1,3,-2,-2,1,-2,-1,2,-3]"
12n_512,"[-1,-2,-3,1,-3,-2,-2,1,-2,3,-2,-1,2]"
12n_513,"[-1,2,1,1,1,2,3,3,3,2,-1,2,-3]"
12n_514,"[1,-2,-3,-3,-2,-2,-2,-1,2,3,-1,-2,1]"
12n_515,"[-1,2,2,3,1,3,1,-2,3,4,-2,-3,4,3]"
12n_516,"[-1,2,2,-3,4,1,1,2,-3,2,4,-3,4,3]"
12n_517,"[1,-2,3,1,-2,-2,3,3,-2,-2,-2,3,2]"
12n_518,"[-1,2,2,3,1,3,2,2,2,3,1,2,2]"
12n_519,"[-1,2,-1,-2,3,-2,3,2,-3,2,-3,-4,3,-4]"
12n_520,"[-1,2,-3,4,-1,-3,-4,-2,3,-2,-4,-3]"
12n_521,"[-1,2,3,-4,-1,3,-4,2,3,2,-4,3]"
12n_522,"[-1,2,-1,-2,-3,2,-3,-2,3,-2,-2,-2,3]"
12n_523,"[1,-2,-3,-4,3,-4,2,2,-3,-2,3,-1,-1,-2]"
12n_524,"[-1,2,3,-1,-2,3,4,-5,3,3,2,-3,4,3,-5]"
12n_525,"[-1,2,-1,-2,-3,4,-5,2,3,3,-4,2,3,-4,-5]"
12n_526,"[1,1,2,2,-3,1,-2,1,-2,-2,3,3,2]"
12n_527,"[-1,2,3,3,2,1,1,2,-3,-4,2,3,-4,3]"
12n_528,"[-1,-1,-2,-2,-3,-1,2,-1,-2,-2,-3,-3,2]"
12n_529,"[-1,-2,3,-4,-2,-3,1,1,2,2,3,3,2,-4]"
12n_530,"[-1,-2,3,-2,3,-2,4,1,1,-2,3,-2,3,4]"
12n_531,"[1,2,2,3,1,3,-2,-2,-2,1,-2,-2,-3]"
12n_532,"[-1,2,3,4,-1,2,-3,2,-3,4,-3,2,-3,-3]"
12n_533,"[1,-2,1,2,3,3,-2,-2,3,-2,-2,3,3]"
12n_534,"[-1,2,3,-1,3,-1,-2,1,-2,-3,2,-1,2]"
12n_535,"[-1,2,-3,-1,-3,4,2,4,3,-4,-2,-2,3,-4]"
12n_536,"[1,-2,-2,1,1,2,2,-3,-3,-2,1,-2,3]"
12n_537,"[-1,2,3,4,-1,2,-3,2,4,-3,2,4,-3,-3]"
12n_538,"[1,-2,1,2,3,3,-2,3,-2,3,-2,3,3]"
12n_539,"[1,2,2,3,1,3,-2,-2,1,-2,1,-2,-3]"
12n_540,"[-1,2,3,3,-2,1,-2,-3,-1,2,-1,2,2]"
12n_541,"[-1,2,3,3,-2,1,-2,-3,-1,-1,-1,2,-1]"
12n_542,"[-1,2,-3,4,-1,2,-3,-3,-4,3,-2,-3,-3,4]"
12n_543,"[1,-2,-3,-3,-2,1,-2,3,-1,-1,-1,-2,1]"
12n_544,"[-1,2,2,-3,1,-3,1,-2,1,-2,3,2,2]"
12n_545,"[-1,2,2,3,-4,3,1,1,-2,3,-2,4,4,3]"
12n_546,"[-1,-1,-1,2,3,3,-2,1,-2,-3,-1,2,-1]"
12n_547,"[-1,2,3,-1,-2,-3,4,-3,-2,4,-3,4,3,-2]"
12n_548,"[1,-2,-3,-3,-2,1,2,2,2,-3,-2,1,-2]"
12n_549,"[1,-2,1,2,-3,2,2,3,1,3,-2,1,-2]"
12n_550,"[-1,-2,-3,-3,-2,1,1,-2,3,-4,3,-4,-2,3]"
12n_551,"[-1,2,3,-1,3,-4,3,2,3,-4,3,3,2,4]"
12n_552,"[-1,2,-3,-1,-3,-4,2,3,2,-4,3,-4]"
12n_553,"[-1,-2,1,-2,3,-4,3,2,-1,2,-3,4,-3,-4]"
12n_554,"[-1,-2,-2,3,-4,5,4,-3,2,-1,4,-2,-5,-2,3,2,-4]"
12n_555,"[1,-2,-3,-4,3,-4,-3,-2,-1,-1,2,2,3,-4,3,-2]"
12n_556,"[1,2,-1,2,3,-4,3,-2,1,-2,-3,4,-3,4]"
12n_557,"[-1,2,2,3,1,3,-4,1,2,2,3,-2,-4,3]"
12n_558,"[1,-2,1,2,3,4,4,3,2,2,-3,4,-3,-3,-3,-4]"
12n_559,"[1,-2,3,3,-2,1,1,1,-2,-3,1,-2,1]"
12n_560,"[1,-2,3,3,-2,-2,1,1,-2,-3,-2,1,-2]"
12n_561,"[-1,-2,3,3,-2,1,1,-2,3,4,-3,4,-2,3]"
12n_562,"[-1,2,3,-1,3,-2,3,-4,-3,-3,2,2,3,-4]"
12n_563,"[-1,2,2,3,1,3,1,2,-3,-4,2,3,-4,-3]"
12n_564,"[-1,-2,-3,-3,-4,-2,1,1,-2,3,-2,-4,-4,3]"
12n_565,"[-1,-1,-1,2,-3,-3,2,-1,2,3,-1,2,-1]"
12n_566,"[1,-2,3,-4,-2,3,4,-3,-2,3,-1,4,-1,-2]"
12n_567,"[1,-2,3,3,-2,1,-2,1,-2,-2,-3,-2,1]"
12n_568,"[1,-2,3,3,-2,1,1,-2,1,-2,-3,-2,1]"
12n_569,"[-1,-1,-1,2,2,3,-1,3,-1,-2,1,-2,-3]"
12n_570,"[-1,-2,-2,-2,-2,-2,-2,-1,-1,2,2,2]"
12n_571,"[1,-2,-2,-2,-2,-2,-2,1,1,2,2,2]"
12n_572,"[-1,2,-3,-1,-3,-2,3,-2,-2,1,-2,1,-2]"
12n_573,"[1,-2,1,2,2,-3,1,-3,-2,3,-2,1,-2]"
12n_574,"[1,2,2,2,2,2,2,1,1,2,2,2]"
12n_575,"[1,2,3,3,2,2,2,3,2,2,2,1,-2]"
12n_576,"[1,-2,3,1,3,3,2,2,2,3,3,3,2]"
12n_577,"[1,-2,1,2,3,-2,3,2,2,2,-3,2,-3]"
12n_578,"[-1,2,2,-3,1,-3,-2,-2,-2,3,1,2,2]"
12n_579,"[-1,2,3,-1,3,-4,2,-3,2,-4,-3,-4]"
12n_580,"[-1,2,2,-3,1,-3,1,-2,3,-4,-2,3,-4,-3]"
12n_581,"[1,2,3,4,-2,-3,4,3,2,1,1,2,2,2]"
12n_582,"[1,-2,1,2,3,4,-2,4,3,2,-3,-4,2,-3]"
12n_583,"[-1,2,-3,4,-1,-3,4,4,3,3,4,-2,3,-2]"
12n_584,"[1,-2,1,2,-3,4,-2,4,3,3,-2,-4,-3,4]"
12n_585,"[1,-2,1,2,3,4,2,4,3,2,3,-4,2,3]"
12n_586,"[-1,2,-3,-1,-3,4,2,-3,4,-3,2,2,3,-4]"
12n_587,"[1,-2,-3,-3,4,-2,-1,-1,2,-3,2,4,4,3]"
12n_588,"[1,-2,3,-1,3,2,-1,2,-3,-1,2,-1,-2]"
12n_589,"[1,-2,1,2,3,3,3,2,-1,2,-3,2,2]"
12n_590,"[-1,2,3,-1,3,3,3,3,2,-3,2,3,3]"
12n_591,"[1,2,3,3,2,2,1,1,2,3,2,1,-2]"
12n_592,"[-1,2,-3,-1,-3,-3,-3,-3,-2,3,-2,3,3]"
12n_593,"[1,-2,1,2,-3,4,2,4,3,3,2,-4,3,-4]"
12n_594,"[1,2,3,3,2,2,1,1,2,-3,2,1,-2]"
12n_595,"[-1,2,-1,-2,-3,4,-2,4,-3,2,-3,4,-2,-3]"
12n_596,"[1,-2,-3,1,-3,1,4,-2,-3,-2,4,-3,-3,-4]"
12n_597,"[1,-2,3,-1,3,2,2,-1,2,-3,2,-1,-2]"
12n_598,"[-1,2,2,1,1,2,-3,4,-2,-3,-2,4,-3,4]"
12n_599,"[1,2,3,3,-2,1,-2,-2,-2,-3,1,2,1]"
12n_600,"[1,-2,3,1,3,2,2,3,4,-3,4,2,3,2]"
12n_601,"[1,2,3,3,-4,2,-1,-1,2,3,3,3,2,-4,-4,-3]"
12n_602,"[-1,2,3,-1,-2,3,3,-4,3,2,3,-4,3,-2]"
12n_603,"[1,2,3,1,3,-2,1,-2,-3,1,2,1,2]"
12n_604,"[-1,2,2,-1,-1,2,-1,-1,-2,-2,-2,-2]"
12n_605,"[-1,2,2,-3,1,-3,-2,-2,-2,-3,1,2,2]"
12n_606,"[1,-2,-1,2,-1,-2,3,-2,1,-2,-3,-3,-2]"
12n_607,"[1,-2,1,2,-3,2,-3,-2,3,-2,-3,-3,-3]"
12n_608,"[-1,2,-1,-2,-3,2,-3,-2,3,-2,3,4,-3,4]"
12n_609,"[1,-2,3,1,3,-2,3,2,2,-3,2,2,-3]"
12n_610,"[1,-2,3,1,3,-2,-2,3,2,-3,2,-3,-3]"
12n_611,"[-1,2,3,4,-1,-2,3,3,3,-2,-3,4,3,-2]"
12n_612,"[-1,2,-3,4,-1,2,4,3,-4,3,4,4]"
12n_613,"[-1,-2,-3,-3,4,-2,1,1,2,-3,2,4,4,-3]"
12n_614,"[-1,2,-3,4,-1,-3,2,-3,2,4,3,3]"
12n_615,"[1,2,3,3,2,-1,-1,-2,3,-4,3,-4,-2,3]"
12n_616,"[-1,2,3,-1,3,-4,-2,3,-2,-4,3,-4]"
12n_617,"[-1,2,-3,-1,-3,-4,-2,3,-2,-4,3,-4]"
12n_618,"[-1,2,3,-1,3,-4,2,3,2,-4,3,-4]"
12n_619,"[-1,2,-3,-1,-3,-4,2,-3,2,-4,-3,-4]"
12n_620,"[-1,2,3,-1,3,4,2,-3,2,4,-3,4]"
12n_621,"[-1,-2,-3,-3,-4,-2,1,1,-2,3,-2,-4,3,-2]"
12n_622,"[1,-2,3,-4,-2,3,-1,-1,2,2,3,3,2,-4]"
12n_623,"[-1,2,3,-4,-1,2,3,3,3,2,3,-4,3,-2]"
12n_624,"[-1,2,-1,-2,3,3,2,2,3,3,2,2,3]"
12n_625,"[1,-2,1,2,-3,4,-2,4,-3,-2,-3,4,-2,-3]"
12n_626,"[-1,2,-3,-4,-1,-3,-2,-2,3,-2,3,-4,-3,-3]"
12n_627,"[1,1,2,3,-1,2,-1,-2,-2,3,3,-2,-2]"
12n_628,"[-1,2,3,-1,-2,3,-2,-4,3,-2,3,-4]"
12n_629,"[-1,2,-3,-1,2,-3,-2,-4,3,-2,3,-4]"
12n_630,"[-1,2,3,-1,-2,3,-2,4,3,-2,3,4]"
12n_631,"[-1,2,-3,-1,2,-3,2,4,3,-2,3,4]"
12n_632,"[-1,2,-3,-1,2,-3,2,-4,-3,2,-3,-4]"
12n_633,"[1,-2,3,3,-2,1,-2,-3,1,-2,1,-2,-2]"
12n_634,"[-1,2,3,-1,-2,3,-4,3,-2,3,3,-4]"
12n_635,"[1,2,3,3,-4,2,-1,-1,-2,3,-2,-4,3,-2]"
12n_636,"[-1,2,-3,4,-1,3,3,4,2,-3,4,-3]"
12n_637,"[-1,2,3,-4,-1,3,3,2,-3,4,4,3,3,-4]"
12n_638,"[1,2,2,-3,1,1,2,2,3,3,2,1,-2]"
12n_639,"[1,2,3,3,-2,1,1,1,-2,-3,1,2,1]"
12n_640,"[-1,2,2,1,1,2,2,2,2,1,1,2]"
12n_641,"[-1,2,-3,-1,-3,-3,-2,3,-2,-2,-2,3,3]"
12n_642,"[1,-2,-3,4,-1,-3,-4,-2,1,-2,-1,-3,4,-3,-2,-4]"
12n_643,"[-1,2,3,3,2,1,1,-2,3,4,-3,4,-2,3]"
12n_644,"[1,2,2,2,3,1,3,1,2,-3,2,1,-2]"
12n_645,"[-1,2,3,-1,-2,-3,-4,-3,2,-4,3,-4,3,-2]"
12n_646,"[1,-2,3,1,3,3,2,2,-3,2,-3,-3,-3]"
12n_647,"[-1,2,2,1,1,2,2,1,1,2,2,2]"
12n_648,"[-1,2,3,-1,3,3,2,-3,2,3,3,3,3]"
12n_649,"[1,-2,3,3,2,2,1,1,2,-3,-2,1,-2]"
12n_650,"[1,-2,3,3,2,2,-1,-1,2,-3,-2,1,-2]"
12n_651,"[-1,2,-3,4,-1,2,3,3,3,2,4,-3,-2,4]"
12n_652,"[1,1,2,2,3,-1,2,-1,-2,-2,3,3,-2]"
12n_653,"[-1,2,3,-1,3,3,2,2,2,-3,2,3,3]"
12n_654,"[1,-2,1,2,-3,4,2,4,3,2,3,-4,2,-3]"
12n_655,"[1,-2,1,2,3,3,2,2,3,3,2,2,-3]"
12n_656,"[-1,2,-1,-2,-3,-4,-2,-4,3,3,-2,-4,3,4]"
12n_657,"[1,-2,3,1,3,3,2,-3,2,-3,-3,-3,-3]"
12n_658,"[1,-2,3,1,3,3,2,2,2,-3,2,-3,-3]"
12n_659,"[-1,2,3,-1,3,3,2,-3,2,3,3,4,-3,4]"
12n_660,"[-1,2,-3,-3,-2,-2,-3,-1,-3,-2,3,-2,-2]"
12n_661,"[-1,2,3,-1,3,4,-2,-3,4,-3,2,2,3,4]"
12n_662,"[-1,2,-1,-2,-3,4,2,2,-3,-3,2,2,3,4]"
12n_663,"[-1,2,3,-4,-1,2,3,3,3,2,-4,3,-2,-4]"
12n_664,"[-1,2,3,-4,-1,3,-4,2,3,-4,3,-4]"
12n_665,"[-1,-2,-2,-1,-1,-2,3,-4,2,3,2,-4,3,-4]"
12n_666,"[1,-2,1,-2,1,-2,1,2,2,2,2,2]"
12n_667,"[1,-2,3,1,3,2,-3,2,2,1,-2,1,-2]"
12n_668,"[1,-2,3,1,3,2,2,2,1,-3,-2,1,-2]"
12n_669,"[1,-2,-3,1,2,3,4,-3,2,4,-3,4,-3,2]"
12n_670,"[-1,-2,-2,-1,-1,-1,2,3,2,2,-1,3,3]"
12n_671,"[1,-2,-2,1,1,1,2,3,2,2,1,3,3]"
12n_672,"[1,-2,-2,3,-4,-3,1,1,2,-3,-3,-2,-4,-3,-3,2]"
